GEO.id2,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,,,,,
Id2,Total; Estimate; Workers 16 years and over,"Car, truck, or van -- drove alone; Estimate; Workers 16 years and over","Car, truck, or van -- carpooled; Estimate; Workers 16 years and over",Public transportation (excluding taxicab); Estimate; Workers 16 years and over,,,,,
2908,16965,11667,2129,1043,,,,,
2909,17109,11222,1879,1779,,,,,
2910,10354,8522,1120,254,,,,,
2911,8130,6773,578,248,,,,,
2912,568,98,8,22,,,,,
2914,9848,8134,895,557,,,,,
2915,7872,6886,577,100,,,,,
2916,4422,3679,495,74,,,,,
2917,6660,5166,562,24,,,,,
2919,15117,13569,1000,122,,,,,
2920,15937,13922,978,414,,,,,
2921,6573,5913,331,92,,,,,
3031,5664,4796,217,15,,,,,
3032,3215,2847,188,0,,,,,
3033,2792,2346,107,0,,,,,
3034,2160,1701,213,39,,,,,
3036,2459,2026,169,0,,,,,
3037,2438,2053,166,0,,,,,
3038,18577,15791,1649,148,,,,,
3042,3439,2916,389,16,,,,,
3043,851,724,32,0,,,,,
3044,2536,2311,87,0,,,,,
3045,7096,5888,430,8,,,,,
3046,1560,1314,115,4,,,,,
3047,823,635,73,0,,,,,
3048,1655,1260,221,3,,,,,
3049,3779,2978,241,10,,,,,
3051,12534,10839,810,60,,,,,
3052,4360,3766,329,22,,,,,
3053,13077,11284,624,93,,,,,
3054,14456,12186,841,46,,,,,
3055,8037,6577,662,0,,,,,
3057,1585,1225,168,0,,,,,
3060,14874,11025,2361,265,,,,,
3062,14461,12328,880,258,,,,,
3063,8591,7247,614,85,,,,,
3064,7385,6001,519,218,,,,,
3070,3084,2418,232,0,,,,,
3071,2801,2216,165,0,,,,,
3076,6890,5954,452,31,,,,,
3077,5304,4616,378,37,,,,,
3079,15807,13900,907,190,,,,,
3082,927,750,64,0,,,,,
3084,747,568,50,0,,,,,
3086,2052,1631,158,0,,,,,
3087,7290,6041,272,89,,,,,
3101,1484,1131,60,62,,,,,
3102,16028,13206,1309,169,,,,,
3103,18092,13875,2732,234,,,,,
3104,17652,13863,1765,214,,,,,
3106,7772,6483,527,35,,,,,
3109,5923,4992,581,34,,,,,
3110,10701,8850,668,35,,,,,
3215,119,97,0,3,,,,,
3216,1245,877,81,0,,,,,
3217,1189,1036,22,0,,,,,
3218,591,555,7,0,,,,,
3220,3937,3105,634,0,,,,,
3221,1124,903,81,0,,,,,
3222,2602,2152,189,0,,,,,
3223,1836,1558,229,0,,,,,
3224,1320,1082,108,1,,,,,
3225,1973,1686,185,13,,,,,
3226,594,530,25,0,,,,,
3227,473,376,35,0,,,,,
3229,3148,2539,108,0,,,,,
3230,729,656,22,11,,,,,
3231,115,83,7,0,,,,,
3233,62,31,31,0,,,,,
3234,2711,2296,256,22,,,,,
3235,3787,3128,271,0,,,,,
3237,1041,898,93,0,,,,,
3238,44,36,8,0,,,,,
3240,533,485,33,0,,,,,
3241,461,287,58,0,,,,,
3242,2575,1846,196,11,,,,,
3243,586,473,60,8,,,,,
3244,3641,2792,312,18,,,,,
3245,1152,906,151,0,,,,,
3246,7419,6299,566,0,,,,,
3249,3669,3168,243,0,,,,,
3251,581,423,22,0,,,,,
3253,2745,2404,156,0,,,,,
3254,1893,1526,139,0,,,,,
3255,971,802,68,0,,,,,
3256,1206,914,164,0,,,,,
3257,1877,1268,85,12,,,,,
3258,1425,1167,69,0,,,,,
3259,162,130,0,0,,,,,
3260,450,328,52,11,,,,,
3261,2347,2057,118,0,,,,,
3262,577,388,81,0,,,,,
3263,1770,1435,142,0,,,,,
3264,3529,2075,188,0,,,,,
3266,1237,983,155,11,,,,,
3268,711,597,43,0,,,,,
3269,1629,1354,63,0,,,,,
3273,146,118,8,0,,,,,
3275,5871,5044,388,12,,,,,
3276,4183,3686,337,0,,,,,
3278,1434,1067,124,0,,,,,
3279,313,241,34,0,,,,,
3280,604,474,41,0,,,,,
3281,5172,4578,285,11,,,,,
3282,399,333,16,0,,,,,
3284,507,351,57,0,,,,,
3285,1101,931,66,0,,,,,
3287,715,609,47,6,,,,,
3290,2868,2385,164,0,,,,,
3291,8,8,0,0,,,,,
3293,28,18,10,0,,,,,
3301,15901,12466,1437,107,,,,,
3303,8070,6702,828,9,,,,,
3304,4008,3376,243,0,,,,,
3307,2692,2173,201,0,,,,,
3431,12919,9894,957,13,,,,,
3440,1218,1032,121,0,,,,,
3441,293,227,34,0,,,,,
3442,712,534,108,4,,,,,
3443,442,338,18,0,,,,,
3444,829,574,61,10,,,,,
3445,375,281,24,4,,,,,
3446,3446,2768,260,81,,,,,
3447,1313,1006,167,5,,,,,
3448,377,313,44,0,,,,,
3449,866,628,83,4,,,,,
3450,541,366,35,0,,,,,
3451,2042,1711,229,10,,,,,
3452,2580,1959,322,0,,,,,
3455,1029,880,34,0,,,,,
3456,336,284,17,0,,,,,
3457,349,296,15,0,,,,,
3458,3590,2848,304,0,,,,,
3461,2669,2032,146,19,,,,,
3462,835,733,46,0,,,,,
3464,638,520,76,0,,,,,
3465,1246,1015,114,0,,,,,
3466,411,311,55,0,,,,,
3467,974,835,43,9,,,,,
3470,2195,1750,196,0,,,,,
3561,2686,2070,247,0,,,,,
3570,3652,3055,334,9,,,,,
3574,1194,1007,24,0,,,,,
3575,43,0,0,0,,,,,
3576,1584,1098,150,0,,,,,
3579,193,128,15,0,,,,,
3580,677,557,35,8,,,,,
3581,1611,1358,118,1,,,,,
3582,1186,873,199,0,,,,,
3583,462,401,14,0,,,,,
3584,1831,1483,185,2,,,,,
3585,1328,1049,173,0,,,,,
3586,319,232,18,0,,,,,
3588,841,708,52,0,,,,,
3590,312,226,53,0,,,,,
3592,450,369,8,0,,,,,
3593,162,131,8,2,,,,,
3595,388,306,46,0,,,,,
3597,136,85,28,0,,,,,
3598,1389,1089,211,7,,,,,
3601,217,185,15,0,,,,,
3602,1344,1089,104,1,,,,,
3603,2571,1941,377,52,,,,,
3604,174,110,9,0,,,,,
3605,501,409,39,0,,,,,
3607,173,138,25,4,,,,,
3608,1274,1076,119,0,,,,,
3609,598,517,57,0,,,,,
3740,315,240,27,0,,,,,
3741,2175,1739,246,34,,,,,
3743,6344,4880,885,22,,,,,
3745,841,697,69,6,,,,,
3746,122,76,35,0,,,,,
3748,2613,2167,175,31,,,,,
3750,709,471,82,18,,,,,
3751,332,195,54,0,,,,,
3752,355,292,31,0,,,,,
3753,1397,973,249,0,,,,,
3754,161,84,0,0,,,,,
3755,4105,1938,293,168,,,,,
3765,255,202,37,0,,,,,
3766,5236,3842,583,170,,,,,
3768,836,607,106,0,,,,,
3770,334,242,24,0,,,,,
3771,432,335,41,4,,,,,
3773,3614,2971,399,0,,,,,
3774,758,604,101,0,,,,,
3777,769,560,79,0,,,,,
3779,411,322,37,2,,,,,
3780,249,169,22,11,,,,,
3781,1004,800,109,4,,,,,
3782,1564,1253,141,0,,,,,
3784,1855,1395,84,182,,,,,
3785,1234,971,125,1,,,,,
3801,13088,9826,986,185,,,,,
3809,1904,1598,80,0,,,,,
3810,745,657,26,0,,,,,
3811,3669,3310,102,35,,,,,
3812,290,147,19,2,,,,,
3813,1643,1421,123,0,,,,,
3814,790,641,108,0,,,,,
3816,611,549,54,0,,,,,
3817,125,125,0,0,,,,,
3818,1663,1379,166,0,,,,,
3819,2440,2139,125,0,,,,,
3820,16645,13456,1238,367,,,,,
3823,997,833,60,7,,,,,
3824,6912,3414,394,317,,,,,
3825,4732,3868,468,13,,,,,
3826,1310,1128,40,0,,,,,
3827,1675,1374,138,13,,,,,
3830,708,582,35,0,,,,,
3832,179,133,10,0,,,,,
3833,10882,8630,599,111,,,,,
3835,3161,2570,267,101,,,,,
3836,578,480,49,9,,,,,
3837,827,588,147,0,,,,,
3838,519,410,11,0,,,,,
3839,1853,1592,181,11,,,,,
3840,2023,1605,48,42,,,,,
3841,3509,2890,353,7,,,,,
3842,8037,6456,613,59,,,,,
3844,1334,1020,75,11,,,,,
3845,754,613,34,0,,,,,
3846,414,334,19,0,,,,,
3847,243,243,0,0,,,,,
3848,3441,2946,219,36,,,,,
3849,781,661,66,0,,,,,
3850,133,69,37,0,,,,,
3851,1960,1607,136,25,,,,,
3852,309,231,67,11,,,,,
3853,245,188,52,0,,,,,
3854,448,338,14,13,,,,,
3855,1408,1159,128,0,,,,,
3856,891,707,36,18,,,,,
3857,5027,4239,400,85,,,,,
3858,2750,2408,170,5,,,,,
3860,2133,1659,152,11,,,,,
3861,2529,2061,226,32,,,,,
3862,2258,1825,188,24,,,,,
3864,570,458,112,0,,,,,
3865,3667,3306,105,40,,,,,
3867,10339,8395,1001,205,,,,,
3868,2420,2011,311,35,,,,,
3869,1283,1148,71,0,,,,,
3870,2820,2231,144,55,,,,,
3871,35,35,0,0,,,,,
3872,1698,1421,156,0,,,,,
3873,3550,3292,65,15,,,,,
3874,4268,3825,193,0,,,,,
3875,616,502,67,0,,,,,
3878,6074,4990,623,155,,,,,
3882,582,478,57,6,,,,,
3883,60,37,0,0,,,,,
3884,2098,1709,142,48,,,,,
3885,3754,3034,147,17,,,,,
3886,1339,1106,20,0,,,,,
3887,1058,945,58,3,,,,,
3890,162,140,13,0,,,,,
3894,2771,2123,127,62,,,,,
3901,3867,3155,490,0,,,,,
3902,1239,967,45,0,,,,,
3903,3455,2895,165,77,,,,,
3904,4429,3267,446,34,,,,,
3905,820,582,50,0,,,,,
3906,2351,1948,254,0,,,,,
3907,583,405,21,5,,,,,
3908,4110,3160,451,33,,,,,
3909,5027,3797,569,63,,,,,
3910,181,95,0,0,,,,,
3911,23,0,0,0,,,,,
4001,1155,974,143,5,,,,,
4002,3722,3034,321,24,,,,,
4003,275,151,16,0,,,,,
4005,12297,9122,1321,31,,,,,
4006,55,39,0,0,,,,,
4008,1303,1101,117,0,,,,,
4009,2232,1788,193,0,,,,,
4010,655,520,32,0,,,,,
4011,10045,7407,709,17,,,,,
4015,1771,1303,297,0,,,,,
4017,210,134,3,23,,,,,
4019,0,0,0,0,,,,,
4020,641,518,62,0,,,,,
4021,3213,2793,224,0,,,,,
4022,593,429,101,0,,,,,
4024,348,277,51,0,,,,,
4027,3010,2398,340,27,,,,,
4029,834,647,108,0,,,,,
4030,1414,1181,94,0,,,,,
4032,4020,3011,345,91,,,,,
4037,1761,1428,110,0,,,,,
4038,9294,7163,1152,29,,,,,
4039,4145,3412,459,0,,,,,
4040,1490,1224,133,0,,,,,
4041,763,624,47,18,,,,,
4042,2352,1950,258,7,,,,,
4043,5516,4716,283,1,,,,,
4046,4097,3326,302,33,,,,,
4047,711,558,78,3,,,,,
4048,1452,1270,79,14,,,,,
4049,1912,1599,169,0,,,,,
4050,95,45,6,16,,,,,
4051,447,333,66,0,,,,,
4055,2123,1751,209,0,,,,,
4056,120,117,0,0,,,,,
4057,21,7,0,0,,,,,
4061,1367,1032,293,0,,,,,
4062,9493,7869,959,0,,,,,
4063,209,165,16,0,,,,,
4064,3946,3168,316,81,,,,,
4066,173,89,0,0,,,,,
4068,704,528,110,0,,,,,
4069,846,705,36,0,,,,,
4071,2762,2095,430,28,,,,,
4072,10506,8464,1257,116,,,,,
4073,7188,5603,798,91,,,,,
4074,9871,8396,666,93,,,,,
4076,1305,1087,123,4,,,,,
4079,1616,1253,154,10,,,,,
4083,2130,1655,317,25,,,,,
4084,4289,3376,373,27,,,,,
4085,856,635,105,0,,,,,
4086,4694,3702,535,0,,,,,
4087,931,795,81,0,,,,,
4088,597,467,50,0,,,,,
4090,4417,3652,376,30,,,,,
4091,427,323,62,0,,,,,
4092,8724,7162,779,289,,,,,
4093,4634,3923,386,0,,,,,
4095,524,370,68,0,,,,,
4096,4082,3476,243,0,,,,,
4097,2175,1907,88,0,,,,,
4101,9015,4685,718,419,,,,,
4102,9895,6254,776,350,,,,,
4103,16894,13345,1587,260,,,,,
4105,5968,5049,252,47,,,,,
4106,14087,11170,1406,234,,,,,
4107,4601,3742,239,16,,,,,
4108,462,168,25,87,,,,,
4109,52,15,0,5,,,,,
4110,614,497,29,0,,,,,
4210,10769,8001,1762,42,,,,,
4216,126,99,8,0,,,,,
4217,1216,952,148,9,,,,,
4219,772,654,74,3,,,,,
4220,1486,1237,132,7,,,,,
4221,424,377,19,3,,,,,
4222,2205,1867,189,0,,,,,
4224,1052,910,86,0,,,,,
4226,100,76,16,0,,,,,
4227,28,28,0,0,,,,,
4228,20,0,20,0,,,,,
4231,142,123,10,0,,,,,
4234,55,27,28,0,,,,,
4236,2419,1980,235,0,,,,,
4237,85,78,0,0,,,,,
4238,873,692,86,0,,,,,
4239,2543,2149,330,0,,,,,
4240,16872,12221,2158,90,,,,,
4250,1949,1533,250,0,,,,,
4252,2344,1900,378,29,,,,,
4253,920,779,104,0,,,,,
4254,1182,961,149,0,,,,,
4255,351,262,43,2,,,,,
4256,1261,1018,168,11,,,,,
4257,926,706,98,0,,,,,
4258,1255,994,146,0,,,,,
4259,1389,1232,67,0,,,,,
4260,3075,2531,298,0,,,,,
4261,203,173,8,7,,,,,
4263,972,779,103,0,,,,,
4265,577,475,0,0,,,,,
4267,49,11,23,0,,,,,
4268,2074,1684,198,0,,,,,
4270,2716,2277,202,0,,,,,
4271,0,0,0,0,,,,,
4274,2891,2335,332,0,,,,,
4275,186,159,15,0,,,,,
4276,2220,1718,305,0,,,,,
4280,3541,2759,586,0,,,,,
4281,1910,1502,258,0,,,,,
4282,2894,2480,252,0,,,,,
4284,530,415,61,0,,,,,
4285,151,120,25,0,,,,,
4286,123,123,0,0,,,,,
4287,2011,1714,211,0,,,,,
4289,853,729,46,0,,,,,
4290,627,525,59,0,,,,,
4292,437,352,59,0,,,,,
4294,1547,1244,129,3,,,,,
4330,11987,9665,1087,29,,,,,
4342,946,778,113,2,,,,,
4343,44,44,0,0,,,,,
4344,1021,917,55,0,,,,,
4345,5642,4526,671,4,,,,,
4346,936,766,141,16,,,,,
4347,1154,859,31,0,,,,,
4348,1429,1064,257,8,,,,,
4349,533,473,29,0,,,,,
4350,1713,1239,301,20,,,,,
4351,1296,1086,153,0,,,,,
4352,763,633,81,0,,,,,
4353,1067,884,72,0,,,,,
4354,763,580,119,4,,,,,
4355,1311,1068,109,0,,,,,
4357,1632,1305,238,7,,,,,
4358,2001,1667,205,0,,,,,
4359,239,212,27,0,,,,,
4360,233,197,20,0,,,,,
4363,1275,1132,113,0,,,,,
4364,3062,2201,326,0,,,,,
4401,21291,16861,2143,246,,,,,
4406,306,259,20,0,,,,,
4408,76,46,8,0,,,,,
4410,488,375,74,7,,,,,
4411,726,632,43,0,,,,,
4412,4941,3972,510,24,,,,,
4413,44,32,4,0,,,,,
4414,328,289,20,11,,,,,
4415,117,108,0,0,,,,,
4416,2431,1707,364,18,,,,,
4417,95,85,3,0,,,,,
4418,729,597,106,0,,,,,
4419,1529,1330,102,7,,,,,
4421,457,215,37,6,,,,,
4422,522,393,48,3,,,,,
4424,211,170,19,0,,,,,
4426,1769,1439,174,0,,,,,
4427,1214,985,156,0,,,,,
4428,1696,1478,134,2,,,,,
4429,2368,1915,216,0,,,,,
4430,721,585,91,0,,,,,
4431,5,5,0,0,,,,,
4434,557,496,36,0,,,,,
4435,424,337,56,0,,,,,
4438,547,417,63,0,,,,,
4441,861,650,27,0,,,,,
4442,0,0,0,0,,,,,
4443,949,757,59,0,,,,,
4444,4813,4198,351,0,,,,,
4448,577,428,75,0,,,,,
4449,725,622,83,0,,,,,
4450,549,454,57,16,,,,,
4451,45,45,0,0,,,,,
4453,271,193,46,2,,,,,
4454,4,4,0,0,,,,,
4455,398,313,44,0,,,,,
4456,1419,1261,69,0,,,,,
4457,2149,1731,183,0,,,,,
4459,287,216,61,0,,,,,
4460,389,325,38,0,,,,,
4461,1620,1374,148,0,,,,,
4462,1918,1549,161,0,,,,,
4463,949,770,102,6,,,,,
4464,243,183,13,0,,,,,
4468,4455,3214,657,37,,,,,
4469,860,253,2,11,,,,,
4471,197,150,26,0,,,,,
4472,1141,876,147,5,,,,,
4473,3757,2629,450,37,,,,,
4474,1887,1629,128,0,,,,,
4475,208,175,13,0,,,,,
4476,543,434,53,0,,,,,
4478,146,110,0,0,,,,,
4479,425,332,48,0,,,,,
4481,193,155,19,0,,,,,
4485,110,91,6,0,,,,,
4487,303,266,19,0,,,,,
4488,529,444,62,0,,,,,
4489,189,149,16,0,,,,,
4490,92,64,15,0,,,,,
4491,49,23,8,0,,,,,
4492,57,46,8,0,,,,,
4493,823,740,38,3,,,,,
4495,201,164,19,0,,,,,
4496,2135,1797,189,0,,,,,
4497,126,92,29,0,,,,,
4530,4808,3816,424,9,,,,,
4535,339,268,37,0,,,,,
4537,958,733,70,0,,,,,
4538,774,586,63,5,,,,,
4539,510,448,10,0,,,,,
4541,56,32,13,0,,,,,
4543,826,609,62,0,,,,,
4544,277,212,15,0,,,,,
4547,512,385,64,5,,,,,
4548,451,327,43,0,,,,,
4551,422,328,46,3,,,,,
4553,882,694,68,0,,,,,
4554,347,256,21,0,,,,,
4555,765,645,76,0,,,,,
4556,550,409,56,0,,,,,
4558,106,79,0,0,,,,,
4562,984,795,78,9,,,,,
4563,724,574,101,5,,,,,
4564,114,91,3,0,,,,,
4568,211,144,43,0,,,,,
4570,0,0,0,0,,,,,
4571,199,172,0,18,,,,,
4572,2466,1818,436,15,,,,,
4573,220,157,20,0,,,,,
4574,686,524,114,0,,,,,
4575,38,20,0,0,,,,,
4576,238,161,32,0,,,,,
4578,2351,1919,263,0,,,,,
4579,1505,1174,152,5,,,,,
4605,6302,4667,918,55,,,,,
4606,513,377,76,0,,,,,
4607,506,366,80,13,,,,,
4609,2891,1336,460,0,,,,,
4611,183,117,28,2,,,,,
4612,237,191,27,0,,,,,
4613,41,16,6,0,,,,,
4614,1224,875,229,5,,,,,
4616,401,262,32,0,,,,,
4617,323,223,32,3,,,,,
4619,1138,846,99,0,,,,,
4622,653,476,99,1,,,,,
4623,437,346,42,2,,,,,
4624,30,24,3,3,,,,,
4625,20,12,0,7,,,,,
4626,158,123,17,0,,,,,
4627,569,420,70,3,,,,,
4628,310,224,19,4,,,,,
4629,47,47,0,0,,,,,
4630,640,475,91,0,,,,,
4631,531,382,42,1,,,,,
4634,813,641,71,8,,,,,
4635,20,13,0,0,,,,,
4637,30,15,9,0,,,,,
4640,1029,825,115,21,,,,,
4642,49,37,6,0,,,,,
4643,447,329,84,3,,,,,
4644,0,0,0,0,,,,,
4645,32,13,11,2,,,,,
4646,53,13,0,7,,,,,
4648,202,158,26,0,,,,,
4649,483,357,74,0,,,,,
4650,84,48,20,0,,,,,
4652,700,490,81,2,,,,,
4653,188,155,10,0,,,,,
4654,1249,918,189,4,,,,,
4655,456,342,62,0,,,,,
4657,113,94,8,0,,,,,
4658,450,322,60,0,,,,,
4660,647,504,77,0,,,,,
4662,234,158,13,0,,,,,
4664,516,415,47,12,,,,,
4666,413,331,36,0,,,,,
4667,567,413,96,0,,,,,
4668,560,418,85,3,,,,,
4669,78,56,17,0,,,,,
4671,240,197,17,2,,,,,
4673,62,27,8,0,,,,,
4674,351,233,62,0,,,,,
4675,293,148,33,3,,,,,
4676,450,342,19,3,,,,,
4677,103,84,6,2,,,,,
4679,1005,628,111,15,,,,,
4680,448,311,53,4,,,,,
4681,494,337,65,5,,,,,
4683,59,59,0,0,,,,,
4684,745,556,106,12,,,,,
4685,148,85,19,0,,,,,
4686,27,26,0,0,,,,,
4691,155,126,16,2,,,,,
4693,198,136,3,2,,,,,
4694,964,818,75,0,,,,,
4730,4340,3439,601,0,,,,,
4732,741,635,57,0,,,,,
4733,107,78,14,0,,,,,
4734,426,355,49,0,,,,,
4735,217,182,11,0,,,,,
4736,4284,3493,446,4,,,,,
4739,302,226,36,0,,,,,
4740,541,432,59,0,,,,,
4741,0,0,0,0,,,,,
4742,1298,1179,93,0,,,,,
4743,2216,1792,187,0,,,,,
4745,378,284,62,0,,,,,
4746,181,162,12,0,,,,,
4747,532,376,91,4,,,,,
4750,900,693,73,0,,,,,
4756,1334,952,117,0,,,,,
4757,1321,1105,144,0,,,,,
4758,663,496,101,0,,,,,
4760,282,221,40,0,,,,,
4761,217,188,19,0,,,,,
4762,288,229,27,0,,,,,
4763,263,210,41,0,,,,,
4764,8,4,2,0,,,,,
4765,477,384,7,0,,,,,
4766,183,129,40,0,,,,,
4768,161,116,20,0,,,,,
4769,4398,3357,499,17,,,,,
4772,238,217,4,0,,,,,
4773,401,307,57,0,,,,,
4774,174,135,24,0,,,,,
4776,406,319,38,0,,,,,
4777,137,106,12,0,,,,,
4779,87,72,12,0,,,,,
4780,352,200,64,0,,,,,
4781,232,185,31,4,,,,,
4783,190,153,33,0,,,,,
4785,797,582,107,0,,,,,
4786,833,679,120,6,,,,,
4787,194,140,39,0,,,,,
4841,3398,2272,356,0,,,,,
4843,2166,1737,100,0,,,,,
4847,798,608,82,0,,,,,
4848,351,241,21,10,,,,,
4849,1916,1452,151,46,,,,,
4851,38,16,10,0,,,,,
4852,22,0,3,0,,,,,
4853,249,139,54,2,,,,,
4854,764,602,114,0,,,,,
4855,118,92,0,0,,,,,
4856,1493,1177,86,0,,,,,
4858,622,476,96,0,,,,,
4859,298,263,0,0,,,,,
4860,952,695,123,0,,,,,
4861,1258,1034,156,0,,,,,
4862,1871,1414,222,3,,,,,
4863,624,415,69,22,,,,,
4864,2209,1805,273,0,,,,,
4901,11344,8454,1109,9,,,,,
4910,886,713,113,4,,,,,
4911,797,695,57,0,,,,,
4912,406,342,31,0,,,,,
4915,3479,2523,212,7,,,,,
4917,1284,1118,92,0,,,,,
4918,93,89,4,0,,,,,
4920,694,524,93,0,,,,,
4921,563,405,96,0,,,,,
4922,478,406,50,0,,,,,
4923,160,138,19,0,,,,,
4924,986,860,76,0,,,,,
4925,78,54,9,0,,,,,
4926,36,36,0,0,,,,,
4927,1508,1281,163,0,,,,,
4928,954,733,144,0,,,,,
4929,375,275,59,0,,,,,
4930,1623,1330,141,0,,,,,
4932,570,493,54,3,,,,,
4933,17,17,0,0,,,,,
4936,76,42,20,0,,,,,
4937,2883,2389,283,0,,,,,
4938,4721,2959,665,25,,,,,
4939,446,337,60,0,,,,,
4940,0,0,0,0,,,,,
4941,686,539,75,3,,,,,
4942,369,284,53,0,,,,,
4943,655,590,7,0,,,,,
4944,66,66,0,0,,,,,
4945,451,352,40,0,,,,,
4947,820,621,88,0,,,,,
4949,356,248,55,0,,,,,
4950,1795,1433,189,0,,,,,
4951,445,299,45,0,,,,,
4952,878,665,112,2,,,,,
4953,1281,1005,112,0,,,,,
4955,736,570,95,0,,,,,
4956,278,207,52,0,,,,,
4957,1952,1550,190,0,,,,,
4958,824,582,185,0,,,,,
4961,421,321,50,0,,,,,
4962,81,81,0,0,,,,,
4963,3614,2979,370,0,,,,,
4964,68,37,22,0,,,,,
4965,962,749,164,0,,,,,
4966,729,563,94,0,,,,,
4967,1867,1490,236,0,,,,,
4969,719,597,93,0,,,,,
4970,734,525,41,1,,,,,
4971,974,789,132,11,,,,,
4973,763,648,67,0,,,,,
4974,1206,790,225,0,,,,,
4975,0,0,0,0,,,,,
4976,4151,3233,542,0,,,,,
4978,360,282,38,0,,,,,
4979,387,347,13,0,,,,,
4981,1007,808,125,0,,,,,
4982,173,118,8,0,,,,,
4983,759,600,90,0,,,,,
4984,291,256,11,0,,,,,
4985,19,13,3,0,,,,,
4986,706,586,66,0,,,,,
4987,394,273,68,0,,,,,
4988,1103,687,90,3,,,,,
4989,1971,1654,226,23,,,,,
4992,152,114,0,38,,,,,
5001,4836,3769,640,54,,,,,
5031,69,45,0,0,,,,,
5032,1240,966,139,19,,,,,
5033,1266,863,191,8,,,,,
5034,185,149,19,0,,,,,
5035,352,275,33,0,,,,,
5036,541,391,65,0,,,,,
5037,270,248,3,0,,,,,
5038,624,470,50,0,,,,,
5039,550,439,40,0,,,,,
5040,214,181,14,3,,,,,
5041,227,151,41,0,,,,,
5042,234,153,43,0,,,,,
5043,426,360,28,0,,,,,
5045,1068,842,41,0,,,,,
5046,596,518,50,0,,,,,
5048,1287,1092,87,0,,,,,
5050,43,24,9,0,,,,,
5051,687,555,20,6,,,,,
5052,187,132,32,0,,,,,
5053,195,151,29,0,,,,,
5055,1698,1244,134,43,,,,,
5056,198,148,17,0,,,,,
5058,134,76,32,0,,,,,
5059,371,171,122,0,,,,,
5060,2090,1522,200,44,,,,,
5061,983,724,58,6,,,,,
5062,380,289,24,2,,,,,
5065,559,420,64,7,,,,,
5067,127,103,7,0,,,,,
5068,1377,1012,162,6,,,,,
5069,289,247,16,0,,,,,
5070,234,183,20,0,,,,,
5071,117,81,0,0,,,,,
5072,324,250,36,0,,,,,
5075,772,572,81,0,,,,,
5076,185,154,24,0,,,,,
5077,649,527,74,0,,,,,
5079,350,241,45,8,,,,,
5081,236,189,30,8,,,,,
5083,112,92,10,0,,,,,
5084,94,83,7,0,,,,,
5086,419,317,52,0,,,,,
5089,2328,1773,317,9,,,,,
5091,1700,1235,67,3,,,,,
5101,2173,1614,360,39,,,,,
5141,22,22,0,0,,,,,
5142,368,300,39,0,,,,,
5143,2352,1646,337,4,,,,,
5146,326,261,16,4,,,,,
5148,504,339,25,0,,,,,
5149,1088,867,87,12,,,,,
5150,321,254,17,18,,,,,
5151,729,544,113,0,,,,,
5152,184,140,14,0,,,,,
5153,381,268,60,1,,,,,
5154,268,154,13,0,,,,,
5155,295,198,34,0,,,,,
5156,3840,3038,296,58,,,,,
5158,497,362,40,0,,,,,
5161,272,182,19,10,,,,,
5201,6424,4807,803,20,,,,,
5250,1835,1379,182,0,,,,,
5251,709,499,27,10,,,,,
5252,159,138,4,0,,,,,
5253,438,388,17,0,,,,,
5254,106,58,7,0,,,,,
5255,1877,1298,204,18,,,,,
5257,1379,907,39,7,,,,,
5260,205,174,31,0,,,,,
5261,1454,1265,108,0,,,,,
5262,1202,1029,93,0,,,,,
5301,8424,5858,602,126,,,,,
5340,258,184,20,0,,,,,
5341,222,166,25,0,,,,,
5342,291,195,37,3,,,,,
5343,464,360,45,0,,,,,
5345,1160,837,64,8,,,,,
5346,2461,1672,261,8,,,,,
5350,382,326,29,2,,,,,
5352,441,369,35,0,,,,,
5353,469,363,33,0,,,,,
5354,1045,846,129,0,,,,,
5355,341,250,22,0,,,,,
5356,461,402,14,0,,,,,
5358,96,75,3,4,,,,,
5359,203,169,9,0,,,,,
5360,114,81,9,0,,,,,
5361,443,309,53,17,,,,,
5362,54,48,0,0,,,,,
5363,1178,954,32,7,,,,,
5401,16255,7908,1346,897,,,,,
5403,9919,7997,885,113,,,,,
5404,3713,2469,332,327,,,,,
5405,1070,218,14,74,,,,,
5408,4791,3588,581,182,,,,,
5439,749,179,63,13,,,,,
5440,843,643,120,13,,,,,
5441,500,432,23,16,,,,,
5442,169,140,18,0,,,,,
5443,3642,2761,471,31,,,,,
5444,964,726,149,0,,,,,
5445,2011,1491,161,11,,,,,
5446,9458,7568,874,193,,,,,
5447,32,27,0,0,,,,,
5448,519,433,41,0,,,,,
5450,2609,2019,254,0,,,,,
5452,11622,9555,1007,130,,,,,
5454,2479,2029,254,15,,,,,
5455,592,430,108,5,,,,,
5456,757,594,74,0,,,,,
5457,785,579,138,9,,,,,
5458,1208,897,206,8,,,,,
5459,1011,816,118,0,,,,,
5461,2334,1882,214,0,,,,,
5462,1164,808,104,13,,,,,
5463,256,153,41,2,,,,,
5464,1790,1372,242,0,,,,,
5465,3113,2562,255,26,,,,,
5468,7593,6359,771,39,,,,,
5471,423,288,54,11,,,,,
5472,918,688,61,11,,,,,
5473,813,629,53,3,,,,,
5474,462,376,43,0,,,,,
5476,1411,1127,162,3,,,,,
5477,2685,2312,117,19,,,,,
5478,7457,5866,806,63,,,,,
5481,0,0,0,0,,,,,
5482,3888,3317,146,45,,,,,
